placeUrl,title,quote,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,jeudi,vendredi,samedi,dimanche,lundi,mardi,mercredi,imgUrl,isClaimed,latitude,longitude,query,timestamp,openingHours,mood
"https://www.google.com/maps/place/Les+Barjaqueurs/@45.7683331,4.828893,16z/data=!4m9!1m2!2m1!1sbar+lyon+69001!3m5!1s0x47f4eafb95731ff7:0x1c2f3d4c25610bc8!8m2!3d45.7704166!4d4.8367565!15sCg5iYXIgbHlvbiA2OTAwMVogCg5iYXIgbHlvbiA2OTAwMSIOYmFyIGx5b24gNjkwMDGSAQNiYXKaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnpkamh4V21GQkVBRQ?hl=fr",Les Barjaqueurs,,"4,4",144.0,Bar,·  Service aux tables  ·  Livraison,"2 Grande Rue des Feuillants, 69001 Lyon, France","QRCP+5M Lyon, France",,+33 9 67 72 87 91,17h00–1h00,17h00–1h00,18h00–1h00,Fermé,17h00–1h00,17h00–1h00,17h00–1h00,https://lh5.googleusercontent.com/p/AF1QipPe3x_IPvtRC5sfpaylx0J7Ht0D9PcjPEHvnBMO=w408-h306-k-no,True,45.7704375,4.8366874999999965,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:13:32.647Z,,['bolDair']
"https://www.google.com/maps/place/L'Abreuvoir/@45.7661963,4.8288996,16z/data=!4m7!1m3!2m2!1sbar+lyon+69001!6e5!3m2!1s0x47f4eafe85357a6b:0xfb794a4146a635ee!15sCg5iYXIgbHlvbiA2OTAwMVogCg5iYXIgbHlvbiA2OTAwMSIOYmFyIGx5b24gNjkwMDGSAQNiYXKaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlZiVmxwVjJGUkVBRQ?hl=fr",L'Abreuvoir,,"4,4",469.0,Bar,,"18 Rue Sainte-Catherine, 69001 Lyon, France","QR9M+7F Lyon, France",,+33 6 17 38 79 59,18h30–3h00,18h30–3h00,18h30–3h00,18h30–0h00,18h30–3h00,18h30–3h00,18h30–3h00,https://lh5.googleusercontent.com/p/AF1QipO9xu9r04YTsKWhFPOik8cIHwFyeoH-yE2mmpA=w426-h240-k-no,False,45.76818750000002,4.833687500000012,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:13:42.304Z,,['bolDair']
"https://www.google.com/maps/place/Le+Flan'/@45.7661963,4.8288996,16z/data=!4m7!1m3!2m2!1sbar+lyon+69001!6e5!3m2!1s0x47f4eafbfce53b05:0x1b818198e666ca59!15sCg5iYXIgbHlvbiA2OTAwMVogCg5iYXIgbHlvbiA2OTAwMSIOYmFyIGx5b24gNjkwMDGSAQNiYXI?hl=fr",Le Flan',"Bières, whiskies, burgers et retransmission d’événements sportifs dans un pub irlandais cosy et boisé.","4,1",930.0,Bar,·  Service aux tables  ·  Livraison  ·  Commandes à emporter,"12 Rue du Griffon, 69001 Lyon, France","QR9P+FF Lyon, France",flanigans.fr,+33 4 78 72 51 68,16h00–21h00,16h00–21h00,12h00–21h00,12h00–21h00,Fermé,Fermé,16h00–21h00,https://lh5.googleusercontent.com/p/AF1QipPyMC9G4PSn8o0XFYXuJxn5z98-lAds_jH6JORH=w408-h318-k-no,True,45.76868750000001,4.836187500000007,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:13:46.152Z,,['bolDair']
"https://www.google.com/maps/place/405+Bar+%C3%A0+Bi%C3%A8res/@45.7661963,4.8288996,16z/data=!4m10!1m3!2m2!1sbar+lyon+69001!6e5!3m5!1s0x47f4eafe4530f47f:0xc14e1d5834a82c00!8m2!3d45.7671017!4d4.8318929!15sCg5iYXIgbHlvbiA2OTAwMVogCg5iYXIgbHlvbiA2OTAwMSIOYmFyIGx5b24gNjkwMDGSAQNwdWKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTm5jUzFxZDI5QlJSQUI?hl=fr",405 Bar à Bières,Ce bar sobre avec mezzanine propose 20 bières de spécialité en pression et la diffusion de matchs de rugby.,"4,4",1554.0,Pub,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"9 Rue Constantine, 69001 Lyon, France","QR8J+RQ Lyon, France",bar-a-biere-lyon.fr,+33 9 82 20 25 13,9h00–1h00,9h00–1h00,9h00–1h00,16h00–1h00,16h00–1h00,9h00–1h00,9h00–1h00,https://lh5.googleusercontent.com/p/AF1QipNiTGFkFwMZM0FPGAsVQv3DQYXnNhVCeTX5fugt=w408-h270-k-no,True,45.7670625,4.831937500000024,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:13:49.400Z,,['bonneBeer']
"https://www.google.com/maps/place/Le+Romarin/@45.7661963,4.8288996,16z/data=!4m10!1m3!2m2!1sbar+lyon+69001!6e5!3m5!1s0x47f4eafc097fc791:0x9a68ba0d1d4d8969!8m2!3d45.7694053!4d4.8355842!15sCg5iYXIgbHlvbiA2OTAwMZIBA2Jhcg?hl=fr",Le Romarin,,"4,7",88.0,Bar,·  Commandes à emporter,"2 Rue Romarin, 69001 Lyon, France","QR9P+Q6 Lyon, France",,+33 4 78 23 81 05,8h00–22h30,8h00–22h30,10h00–22h30,10h00–22h30,8h00–22h30,8h00–22h30,8h00–22h30,https://lh5.googleusercontent.com/p/AF1QipORYm9S7w3ac6QtN5Bzn6r3pUdUyXRk4OWjNgtd=w408-h510-k-no,False,45.769437500000016,4.8355624999999955,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:13:52.835Z,,['bolDair']
"https://www.google.com/maps/place/Rambler+2.0+-+Bar+-+Lyon+1/@45.7661963,4.8288996,16z/data=!4m10!1m3!2m2!1sbar+lyon+69001!6e5!3m5!1s0x47f4eaf932b4a38f:0x30656ce63cb8c0e6!8m2!3d45.7669943!4d4.8353393!15sCg5iYXIgbHlvbiA2OTAwMZIBA2Jhcg?hl=fr",Rambler 2.0 - Bar - Lyon 1,,"3,6",536.0,Bar,·  Service aux tables,"7 Rue Pizay, 69001 Lyon, France","QR8P+R4 Lyon, France",rambler2.bar,+33 4 26 55 99 61,16h30–22h00,16h30–22h00,16h30–22h00,Fermé,Fermé,16h30–22h00,16h30–22h00,https://lh5.googleusercontent.com/p/AF1QipMIimmk1crnKnav-v4bOiZoo8uksfn5RPuoboAz=w408-h306-k-no,True,45.7670625,4.8353125000000015,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:13:55.806Z,,['bolDair']
"https://www.google.com/maps/place/Soda+Bar/@45.7661963,4.8288996,16z/data=!4m10!1m3!2m2!1sbar+lyon+69001!6e5!3m5!1s0x47f4eb01f29e300b:0x3ca228d53eafa7c4!8m2!3d45.7683043!4d4.8290367!15sCg5iYXIgbHlvbiA2OTAwMVogCg5iYXIgbHlvbiA2OTAwMSIOYmFyIGx5b24gNjkwMDGSAQNiYXI?hl=fr",Soda Bar,Large sélection de cocktails proposée dans le cadre tamisé de ce bar intimiste et cosy avec des banquettes.,"4,5",327.0,Bar,·  Livraison,"7 Rue de la Martinière, 69001 Lyon, France","QR9H+8J Lyon, France",soda-bar.fr,+33 4 78 39 06 66,19h00–3h00,19h00–3h00,19h00–3h00,Fermé,Fermé,19h00–1h00,19h00–1h00,https://lh5.googleusercontent.com/p/AF1QipO-G_9mDPbZQ5BhBYy_J7hZjvjnLQAA0sGAiSAv=w408-h306-k-no,True,45.76831250000002,4.829062500000006,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:13:58.704Z,,['bolDair']
"https://www.google.com/maps/place/Chamax/@45.7661963,4.8288996,16z/data=!4m10!1m3!2m2!1sbar+lyon+69001!6e5!3m5!1s0x47f4eb9ce075d1e1:0xf4836e6d7baa5223!8m2!3d45.7669668!4d4.8352114!15sCg5iYXIgbHlvbiA2OTAwMVogCg5iYXIgbHlvbiA2OTAwMSIOYmFyIGx5b24gNjkwMDGSAQliZWVyX2hhbGw?hl=fr",Chamax,,"4,6",152.0,Bar à bières,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"5 Rue Pizay, 69001 Lyon, France","QR8P+R3 Lyon, France",,+33 4 72 26 58 73,17h00–2h00,17h00–3h00,17h00–4h00,17h00–1h00,17h00–1h00,17h00–1h00,17h00–1h00,https://lh5.googleusercontent.com/p/AF1QipN8pLDyMgdo8dG5rtpJ4az1r4gayeAIsDYIY6QC=w426-h240-k-no,True,45.7670625,4.835187500000004,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:14:02.088Z,,['bonneBeer']
"https://www.google.com/maps/place/Dam's+Pub/@45.7661963,4.8288996,16z/data=!4m10!1m3!2m2!1sbar+lyon+69001!6e5!3m5!1s0x47f4eb02042e50a3:0x1717355f8c7945c3!8m2!3d45.769173!4d4.8299777!15sCg5iYXIgbHlvbiA2OTAwMVogCg5iYXIgbHlvbiA2OTAwMSIOYmFyIGx5b24gNjkwMDGSAQNwdWKaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTjNOMkY1ZVVsM0VBRQ?hl=fr",Dam's Pub,"Ce pub orné de briques apparentes et de vélos sert des bières, pizzas et salades en salle et en terrasse.","4,3",1144.0,Pub,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"4 Place Sathonay, 69001 Lyon, France","QR9H+MX Lyon, France",damspub.com,+33 4 72 02 32 50,7h00–1h00,7h00–1h00,7h00–1h00,8h30–1h00,7h00–1h00,7h00–1h00,7h00–1h00,https://lh5.googleusercontent.com/p/AF1QipMAWOHXUOUJ4m56m1DYUiz4vNFLxyfk4aOvZN4T=w408-h543-k-no,True,45.7691875,4.829937500000014,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:14:12.854Z,,['bonneBeer']
"https://www.google.com/maps/place/Black+Forest+Society/@45.7661963,4.8288996,16z/data=!4m7!1m3!2m2!1sbar+lyon+69001!6e5!3m2!1s0x47f4eaf90fb01cdf:0xbd900bcd11392a7f!15sCg5iYXIgbHlvbiA2OTAwMVogCg5iYXIgbHlvbiA2OTAwMSIOYmFyIGx5b24gNjkwMDGSAQNiYXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkpNbUpVVGpsM1JSQUI?hl=fr",Black Forest Society,,"4,6",393.0,Bar,,"29 Rue de l'Arbre Sec, 69001 Lyon, France","QR8Q+P2 Lyon, France",,+33 4 78 28 98 18,18h00–2h00,18h00–3h00,18h00–3h00,Fermé,18h00–1h00,18h00–1h00,18h00–1h00,https://lh5.googleusercontent.com/p/AF1QipMKNw-xv73geaWDPEneE70cWuH5XPQaODRr2Os9=w426-h240-k-no,False,45.76681249999997,4.837562500000004,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:14:16.178Z,,['bolDair']
"https://www.google.com/maps/place/The+Monkey+Club/@45.7661963,4.8288996,16z/data=!4m7!1m3!2m2!1sbar+lyon+69001!6e5!3m2!1s0x47f4eafbe8f88ec1:0x5a6aa552c5449a97!15sCg5iYXIgbHlvbiA2OTAwMVogCg5iYXIgbHlvbiA2OTAwMSIOYmFyIGx5b24gNjkwMDGSAQxjb2NrdGFpbF9iYXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTlpYMDlET1c1M1JSQUI?hl=fr",The Monkey Club,Salle élégante aux touches de velours et à l'ambiance feutrée et terrasse fleurie dans ce bar à cocktails.,"4,4",633.0,Bar à coquetels,·  Service aux tables,"19 Place Tolozan, 69001 Lyon, France","QR9P+PW Lyon, France",themonkeyclub.fr,+33 6 81 47 01 62,18h00–1h00,18h00–3h00,18h00–3h00,Fermé,Fermé,18h00–1h00,18h00–1h00,https://lh5.googleusercontent.com/p/AF1QipPgXHccN7nvW8CwBviEbC3fgi9rovEuDfGcazjm=w408-h305-k-no,True,45.7693125,4.837312500000009,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:14:19.145Z,,['afterwork']
"https://www.google.com/maps/place/Le+Welsh+Beer+Bar+-+Bar+%C3%A0+Bi%C3%A8res+-+Tapas+-+Cocktails/@45.7661963,4.8288996,16z/data=!4m10!1m3!2m2!1sbar+lyon+69001!6e5!3m5!1s0x47f4eb2a56588553:0xf567ea670ebdfadb!8m2!3d45.7615484!4d4.8322129!15sCg5iYXIgbHlvbiA2OTAwMVogCg5iYXIgbHlvbiA2OTAwMSIOYmFyIGx5b24gNjkwMDGSAQliZWVyX2hhbGw?hl=fr",Le Welsh Beer Bar - Bar à Bières - Tapas - Cocktails,,"4,8",52.0,Bar à bières,·  Service aux tables  ·  Livraison,"12 Rue de la Monnaie, 69002 Lyon, France","QR6J+JV Lyon, France",welshbeerbar.fr,+33 6 03 11 72 45,16h00–1h00,16h00–2h00,15h00–2h00,16h00–1h00,16h00–1h00,16h00–1h00,16h00–1h00,https://lh5.googleusercontent.com/p/AF1QipPGSoCkkoZBtRTA0cbo26qqoYDoI5wcndiyWChF=w425-h240-k-no,True,45.76156249999998,4.8321875000000185,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:14:22.213Z,,['bonneBeer']
"https://www.google.com/maps/place/Maxine's/@45.7661963,4.8288996,16z/data=!4m10!1m3!2m2!1sbar+lyon+69001!6e5!3m5!1s0x47f4eafdabe3249d:0x6ca3ad101a4b7946!8m2!3d45.7708213!4d4.8331749!15sCg5iYXIgbHlvbiA2OTAwMVogCg5iYXIgbHlvbiA2OTAwMSIOYmFyIGx5b24gNjkwMDGSAQNiYXI?hl=fr",Maxine's,,"4,4",179.0,Bar,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"22 Rue Pouteau, 69001 Lyon, France","QRCM+87 Lyon, France",maxines.fr,+33 6 13 96 09 00,17h00–1h00,17h00–4h00,17h00–4h00,Fermé,17h00–1h00,17h00–1h00,17h00–1h00,https://lh5.googleusercontent.com/p/AF1QipM36JaPnuwTo9L7C0ULF4ewc-IcFFRs-e4MFIb6=w408-h305-k-no,True,45.77081250000002,4.8331875000000215,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:14:25.248Z,,['bolDair']
"https://www.google.com/maps/place/Bar+du+Passage/@45.7598807,4.8238393,15z/data=!4m7!1m3!2m2!1sbar+lyon+69001!6e5!3m2!1s0x47f4ea56843905c5:0x8994f254c4b733b9!15sCg5iYXIgbHlvbiA2OTAwMZIBA2Jhcg?hl=fr",Bar du Passage,,"4,6",60.0,Bar,,"8 Rue du Plâtre, 69001 Lyon, France","QR8M+CH Lyon, France",le-passage.com,+33 4 78 37 08 68,19h00–3h00,19h00–3h00,19h00–3h00,Fermé,Fermé,19h00–1h00,19h00–1h00,https://lh5.googleusercontent.com/p/AF1QipP7zsE8Rez2QBZmHwwNaIkXP_FNP30_5NM8s_uh=w408-h306-k-no,False,45.76606249999999,4.833937500000005,"https://www.google.com/maps/search/bar+lyon+69001/@45.7489043,4.8731266,14.02z",2021-05-06T19:14:31.220Z,,['bolDair']
